,Network Name,Native ID,Latitude,Longitude,Elevation (m),Variables
475,FLNRO-WMB,575,52.7,-128.3,1.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
476,FLNRO-WMB,576,53.4,-128.7,6.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
477,FLNRO-WMB,577,53.5,-128.8,1.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
478,FLNRO-WMB,578,53.4,-129.1,0.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
479,FLNRO-WMB,579,52.2,-126.8,1.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
480,FLNRO-WMB,580,51.6,-126.7,1.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
481,FLNRO-WMB,581,51.8,-126.6,1.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
482,FLNRO-WMB,582,51.8,-126.7,1.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
483,FLNRO-WMB,583,50.0,-124.0,1.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
484,FLNRO-WMB,584,53.5,-127.4,19.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
485,FLNRO-WMB,585,52.3836,-126.5913,50.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
486,FLNRO-WMB,586,52.3,-126.5,1.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
487,FLNRO-WMB,587,52.2,-126.7,7.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
488,FLNRO-WMB,588,52.12,-127.933,5.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
489,FLNRO-WMB,589,54.1,-128.6,13.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
490,FLNRO-WMB,590,53.8,-128.4,5.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
491,FLNRO-WMB,592,57.4,-130.2,0.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
492,FLNRO-WMB,593,56.6,-131.1,2.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
493,FLNRO-WMB,594,57.6,-130.1,99.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
494,FLNRO-WMB,598,58.4,-122.4,4.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
495,FLNRO-WMB,599,58.8376,-122.575,382.0,Dep Point Temperature|Precipitation Amount|Precipitation Climatology|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
496,FLNRO-WMB,600,55.4,-122.3,12.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
497,FLNRO-WMB,601,56.2,-124.6,7.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
498,FLNRO-WMB,602,55.0,-123.7,10.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
499,FLNRO-WMB,603,55.5,-123.7,7.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
500,FLNRO-WMB,604,55.3,-123.9,10.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
501,FLNRO-WMB,605,56.0,-125.2,11.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
502,FLNRO-WMB,606,55.1,-125.9,88.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
503,FLNRO-WMB,607,55.2,-124.9,45.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
504,FLNRO-WMB,608,54.9,-123.8,33.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
505,FLNRO-WMB,609,55.0,-125.2,11.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
506,FLNRO-WMB,610,54.6,-124.0,8.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
507,FLNRO-WMB,611,54.9,-125.1,35.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
508,FLNRO-WMB,612,54.4,-123.7,79.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
509,FLNRO-WMB,613,54.7,-124.6,95.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
510,FLNRO-WMB,614,56.5,-124.4,7.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
511,FLNRO-WMB,615,54.7,-124.9,7.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
512,FLNRO-WMB,616,56.3,-124.5,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
513,FLNRO-WMB,617,55.9,-123.2,85.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
514,FLNRO-WMB,618,54.8,-127.4,9.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
515,FLNRO-WMB,619,54.8,-127.2,522.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
516,FLNRO-WMB,620,54.4,-125.5,9.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
517,FLNRO-WMB,621,54.2,-126.0,9.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
518,FLNRO-WMB,622,54.3,-125.5,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
519,FLNRO-WMB,623,53.5,-124.2,9.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
520,FLNRO-WMB,624,54.1,-124.3,698.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
521,FLNRO-WMB,625,53.2,-125.1,13.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
522,FLNRO-WMB,626,54.2,-124.1,8.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
523,FLNRO-WMB,627,53.6,-124.1,12.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
524,FLNRO-WMB,628,53.5,-124.6,9.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
525,FLNRO-WMB,629,53.4,-125.3,0.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
526,FLNRO-WMB,631,53.1,-125.1,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
527,FLNRO-WMB,632,53.3,-125.1,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
528,FLNRO-WMB,633,53.7,-124.0,12.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
529,FLNRO-WMB,634,54.6,-126.2,12.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
530,FLNRO-WMB,635,54.9,-126.7,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
531,FLNRO-WMB,636,55.2,-126.2,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
532,FLNRO-WMB,637,54.9,-125.9,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
533,FLNRO-WMB,638,54.2,-126.4,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
534,FLNRO-WMB,639,54.1,-126.6,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
535,FLNRO-WMB,640,54.4,-126.9,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
536,FLNRO-WMB,641,54.1,-126.9,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
537,FLNRO-WMB,642,54.3,-127.4,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
538,FLNRO-WMB,643,54.2,-127.3,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
539,FLNRO-WMB,644,54.3,-127.4,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
540,FLNRO-WMB,645,53.6,-127.0,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
541,FLNRO-WMB,646,53.5,-124.9,10.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
542,FLNRO-WMB,649,53.8,-126.9,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
543,FLNRO-WMB,650,54.4,-126.3,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
544,FLNRO-WMB,651,55.8,-127.1,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
545,FLNRO-WMB,652,53.5,-126.9,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
546,FLNRO-WMB,653,53.3,-126.1,9.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
547,FLNRO-WMB,654,53.9358,-124.7764,961.0,Dep Point Temperature|Precipitation Amount|Precipitation Climatology|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
548,FLNRO-WMB,655,53.0,-122.0,12.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
549,FLNRO-WMB,656,53.1,-122.0,11.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
550,FLNRO-WMB,657,53.0,-120.0,23.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
551,FLNRO-WMB,658,52.4,-118.4,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
552,FLNRO-WMB,660,53.9,-126.7,10.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
553,FLNRO-WMB,661,51.3,-123.6,14.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
554,FLNRO-WMB,662,52.0,-125.1,35.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
555,FLNRO-WMB,663,53.1,-124.3,12.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
556,FLNRO-WMB,664,53.2,-122.1,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
557,FLNRO-WMB,665,53.2,-122.6,8.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
558,FLNRO-WMB,666,52.567,-119.867,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
559,FLNRO-WMB,667,51.767,-120.067,11.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
560,FLNRO-WMB,668,53.1867,-122.0233,1400.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
561,FLNRO-WMB,669,53.248,-121.416,1205.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
562,FLNRO-WMB,670,51.7898,-122.6358,915.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
563,FLNRO-WMB,671,52.1,-121.9,8.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
564,FLNRO-WMB,672,51.787,-122.426,933.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
565,FLNRO-WMB,673,53.0,-122.0,8.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
566,FLNRO-WMB,674,52.1,-121.1,15.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
567,FLNRO-WMB,675,51.4,-119.4,16.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
568,FLNRO-WMB,676,52.2,-121.2,13.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
569,FLNRO-WMB,677,50.0,-124.0,14.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
570,FLNRO-WMB,678,51.2,-120.8,13.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
571,FLNRO-WMB,680,52.0,-120.4,12.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
572,FLNRO-WMB,681,51.5,-120.5,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
573,FLNRO-WMB,682,51.7,-121.3,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
574,FLNRO-WMB,683,51.5,-120.1,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
575,FLNRO-WMB,684,50.0,-124.0,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
576,FLNRO-WMB,685,51.8,-120.3,16.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
577,FLNRO-WMB,686,51.9,-120.5,11.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
578,FLNRO-WMB,687,53.1,-123.4,8.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
579,FLNRO-WMB,688,52.2,-120.7,0.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
580,FLNRO-WMB,689,52.5,-121.5,0.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
581,FLNRO-WMB,690,52.0,-120.2,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
582,FLNRO-WMB,691,51.8,-119.4,11.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
583,FLNRO-WMB,692,51.6,-120.9,1064.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
584,FLNRO-WMB,693,51.7,-119.6,13.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
585,FLNRO-WMB,694,52.0,-120.8,13.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
586,FLNRO-WMB,695,52.9,-121.7,13.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
587,FLNRO-WMB,696,51.0,-120.0,13.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
588,FLNRO-WMB,697,53.0,-121.0,13.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
589,FLNRO-WMB,698,52.0,-121.0,13.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
590,FLNRO-WMB,700,50.5,-120.3,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
591,FLNRO-WMB,701,52.5,-121.5,98.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
592,FLNRO-WMB,702,50.0,-123.0,0.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
593,FLNRO-WMB,703,52.5,-119.1,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
594,FLNRO-WMB,704,52.5,-119.0,7.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
595,FLNRO-WMB,705,52.3,-121.4,0.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
596,FLNRO-WMB,706,52.5,-120.5,30.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
597,FLNRO-WMB,707,52.4,-122.8,13.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
598,FLNRO-WMB,708,52.1,-119.4,10.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
599,FLNRO-WMB,709,52.5,-121.4,9.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
600,FLNRO-WMB,710,52.5,-119.35,14.0,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
601,FLNRO-WMB,711,51.8,-119.1,8.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
602,FLNRO-WMB,712,52.7,-120.9,9.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
603,FLNRO-WMB,713,52.3,-119.1,5.0,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
